GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ASN1Exception,12,4,0,0,6,2,3,1,3,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ElytronMessages,0,6,0,0,0,1,0,1,0,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DEREncoder.TagComparator,0,10,0,0,0,1,0,1,0,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DERDecoder,560,650,104,64,131,159,85,48,17,32
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DERDecoder.DecoderState,0,15,0,0,0,6,0,3,0,3
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ASN1Encodable,40,55,0,0,7,10,8,10,8,10
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,OidsUtil.Category,0,24,0,0,0,3,0,1,0,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DEREncoder,168,1335,40,138,38,317,34,110,3,52
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DEREncoder.LexicographicComparator,6,32,2,4,1,8,2,2,0,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,DEREncoder.EncoderState,0,63,0,0,0,16,0,8,0,8
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ElytronMessages_.logger,228,126,0,0,52,32,26,16,26,16
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ASN1,120,150,37,24,39,44,36,20,3,4
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ASN1Encoder,0,6,0,0,0,2,0,1,0,1
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,OidsUtil,12,155,1,7,3,26,2,6,1,3
WildFly Elytron/wildfly-elytron-asn1,org.wildfly.security.asn1,ASN1Decoder,24,0,0,0,6,0,6,0,6,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SyslogAuditEndpoint.Builder,79,0,2,0,26,0,11,0,10,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SyslogAuditEndpoint.new PrivilegedAction() {...},9,0,0,0,2,0,2,0,2,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,FileAuditEndpoint,192,0,14,0,58,0,18,0,11,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,PeriodicRotatingFileAuditEndpoint,211,0,24,0,57,0,20,0,5,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,PeriodicRotatingFileAuditEndpoint.Builder,115,0,14,0,22,0,15,0,4,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SyslogAuditEndpoint.new TcpOutputStream() {...},9,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,AuditLogger,63,0,2,0,18,0,4,0,3,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SizeRotatingFileAuditEndpoint.Builder,45,0,0,0,16,0,7,0,7,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,FileAuditEndpoint.Builder,75,0,2,0,21,0,9,0,8,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SimpleSecurityEventFormatter.Builder,24,0,0,0,6,0,4,0,4,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,ElytronMessages_.logger,170,0,0,0,38,0,20,0,20,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SimpleSecurityEventFormatter,251,0,2,0,53,0,15,0,14,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,JsonSecurityEventFormatter.Builder,24,0,0,0,6,0,4,0,4,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,JsonSecurityEventFormatter,252,0,4,0,60,0,16,0,14,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,PeriodicRotatingFileAuditEndpoint.Period,84,0,0,0,9,0,1,0,1,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,AuditLogger.Builder,32,0,0,0,9,0,5,0,5,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SyslogAuditEndpoint,285,0,37,0,66,0,29,0,9,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SizeRotatingFileAuditEndpoint,224,0,24,0,37,0,17,0,5,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,ElytronMessages,6,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,EventPriority,94,0,0,0,10,0,1,0,1,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,SyslogAuditEndpoint.TransportErrorManager,54,0,10,0,17,0,9,0,4,0
WildFly Elytron/wildfly-elytron-audit,org.wildfly.security.audit,AuditEndpoint,1,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth.principal,NamePrincipal,4,40,3,5,1,8,4,6,1,5
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth.principal,CompositePrincipal,252,0,36,0,44,0,35,0,17,0
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth.principal,RealmNestedPrincipal,110,0,18,0,18,0,19,0,10,0
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth.principal,NumericPrincipal,49,0,8,0,11,0,12,0,8,0
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth.principal,AnonymousPrincipal,13,13,0,0,7,5,6,4,6,4
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth,SupportLevel,90,49,28,2,11,7,22,3,7,3
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth,AuthenticationException,16,0,0,0,8,0,4,0,4,0
WildFly Elytron/wildfly-elytron-auth,org.wildfly.security.auth,ReauthenticationException,16,0,0,0,8,0,4,0,4,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.3.new Iterator() {...},23,0,0,0,5,0,4,0,4,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,DisjunctionRoles.new Iterator() {...},4,76,1,11,1,18,1,8,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,UnionRoles.new Iterator() {...},4,65,1,9,1,16,1,7,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AddPrefixRoles.new Iterator() {...},0,27,0,0,0,3,0,3,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,PermissionMapper,58,8,0,0,4,2,9,3,9,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.new AbstractSet() {...},51,0,8,0,8,0,10,0,6,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.new AbstractCollection() {...},117,0,18,0,25,0,16,0,7,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.new Attributes() {...},14,40,2,0,3,6,2,6,1,6
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,DifferenceRoles,5,33,0,4,1,7,1,5,1,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SourceAddressRoleDecoder,0,71,1,9,0,23,1,7,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RegexRoles,0,99,0,18,0,18,0,13,0,4
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MappedRoles.new Iterator() {...},4,56,1,7,1,14,1,6,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.2.new Iterator() {...},60,0,10,0,15,0,9,0,4,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,DisjunctionRoles,13,37,2,2,2,8,3,4,2,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SimplePermissionMapper,105,0,22,0,21,0,16,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SimplePermissionMapper.Builder,79,0,2,0,20,0,8,0,7,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Roles.new Roles() {...},5,23,0,0,2,5,1,5,1,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Roles.new Roles() {...},16,9,0,0,8,4,8,4,8,4
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MapAttributes,416,220,67,15,94,44,57,19,20,15
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AddSuffixRoles,1,41,2,2,0,8,2,3,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.new Attributes() {...},4,15,0,0,2,5,2,5,2,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RegexRoleMapper,0,64,0,4,0,16,0,4,0,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SimplePermissionMapper.MappingMode,54,0,0,0,6,0,1,0,1,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AggregateAttributes,6,87,1,7,1,18,1,10,0,7
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MapAttributes.EntriesList,9,7,0,0,4,4,2,2,2,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RegexRoles.new Iterator() {...},4,83,1,11,1,17,1,8,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,OneRole,67,11,6,0,8,4,11,2,8,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RoleMapper,130,14,4,0,18,3,14,4,12,4
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RegexRoleMapper.Builder,0,43,0,0,0,14,0,6,0,6
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes,318,56,54,6,64,13,53,7,25,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationCheckException,28,0,0,0,9,0,3,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,DifferenceRoles.new Iterator() {...},4,50,1,7,1,13,1,6,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MappedRoles,0,35,0,2,0,9,0,4,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,RoleDecoder,4,63,1,5,0,11,1,8,0,6
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MapAttributes.new AbstractCollection() {...},4,18,0,0,1,3,1,2,1,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,PermissionMappable,8,0,0,0,4,0,4,0,4,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationFailureException,11,0,0,0,4,0,2,0,2,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,IntersectionRoles,5,33,0,4,1,7,1,5,1,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AddPrefixRoles,1,37,2,2,0,8,2,3,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MappedRoleMapper.Builder,0,15,0,0,0,5,0,3,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,UnionRoles,5,38,0,4,1,8,1,5,1,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.4.1.new Iterator() {...},22,0,0,0,3,0,3,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SimplePermissionMapper.Mapping,22,0,0,0,5,0,1,0,1,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.4.new AbstractCollection() {...},24,0,0,0,4,0,3,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.Entry,4,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Attributes.SetEntry,4,0,0,0,1,0,1,0,1,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,Roles,38,172,15,21,4,30,16,15,2,11
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AddSuffixRoles.new Iterator() {...},0,27,0,0,0,3,0,3,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,IntersectionRoles.new Iterator() {...},4,50,1,7,1,13,1,6,0,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationIdentity,4,51,0,0,1,8,2,8,2,8
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationException,26,0,0,0,9,0,3,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MapAttributes.1.new Iterator() {...},4,22,0,0,2,3,1,3,1,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationIdentity.new AuthorizationIdentity() {...},3,14,0,0,1,2,1,2,1,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,SimpleAttributesEntry,80,57,10,4,11,11,14,8,8,7
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,AuthorizationIdentity.new AuthorizationIdentity() {...},8,17,0,0,2,2,2,2,2,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.authz,MappedRoleMapper,10,143,3,11,3,31,4,9,1,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.permission,RunAsPrincipalPermission,9,4,0,0,3,2,2,1,2,1
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.permission,LoginPermission,6,10,0,0,4,4,2,3,2,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.permission,ChangeRoleMapperPermission,13,0,0,0,5,0,3,0,3,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,MechanismInformation.new MechanismInformation() {...},8,3,0,0,4,1,4,1,4,1
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,SecurityRealm,16,42,2,2,4,12,4,5,2,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,IdentityCredentials.Two,336,0,48,0,56,0,39,0,15,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.RealmAssignedState,131,0,6,0,17,0,8,0,5,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,RealmIdentity.new RealmIdentity() {...},6,27,0,0,3,9,3,5,3,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,RealmIdentity.new RealmIdentity() {...},28,3,0,0,10,1,6,1,6,1
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.UnassignedState,417,125,68,6,88,26,46,5,10,4
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,IdentityCredentials.Key,93,0,12,0,16,0,14,0,8,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,MechanismConfigurationSelector,41,5,6,0,7,1,7,2,4,2
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.State,86,9,5,1,26,4,29,3,26,3
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,IdentityCredentials.One,108,74,15,5,23,13,16,9,7,8
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ModifiableRealmIdentity,5,5,0,0,2,1,1,1,1,1
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ModifiableRealmIdentityIterator,5,0,0,0,2,0,2,0,2,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,Scoped,169,0,32,0,39,0,34,0,18,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,IdentityCredentials.new IdentityCredentials() {...},48,32,1,1,17,9,11,6,10,6
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,SecurityDomain.Builder,148,168,7,7,45,48,22,10,16,9
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.AuthorizedAuthenticationState,122,124,7,3,21,23,12,5,7,5
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.InvalidNameState,37,0,2,0,11,0,6,0,5,0
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,SecurityIdentity,1033,361,84,16,235,88,83,25,34,24
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,SecurityRealm.new SecurityRealm() {...},18,3,0,0,7,1,5,1,5,1
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,IdentityCredentials,223,139,25,7,32,25,34,16,19,15
WildFly Elytron/wildfly-elytron-auth-server,org.wildfly.security.auth.server,ServerAuthenticationContext.AuthorizedState,227,50,22,2,45,14,19,8,7,8
